Sales_Rep,Business,Age,Female,Years,College,Personality,Certficates,Feedback,Salary,Referral Score,,
2503,Software,34,1,1,No,Explorer,3,1.83,61200,5,0,1
2504,Hardware,56,1,2,Yes,Diplomat,0,2.92,65800,8,0,1
2505,Software,44,1,2,Yes,Diplomat,0,3.77,74200,4,0,1
2506,Software,22,0,2,Yes,Diplomat,1,1.95,40000,3,0,1
2507,Hardware,53,1,2,Yes,Analyst,3,2.22,68400,5,0,1
2508,Hardware,57,1,4,Yes,Diplomat,6,2.64,96600,8,0,1
2509,Software,22,1,1,Yes,Analyst,2,2,39600,2,0,1
2510,Software,53,0,1,Yes,Explorer,3,3.58,104000,9,0,1
2511,Hardware,31,1,1,Yes,Explorer,2,2.74,63800,5,0,1
2512,Software,38,0,2,Yes,Diplomat,0,1.9,64000,5,0,1
2513,Hardware,35,1,2,Yes,Explorer,2,2.61,75000,5,0,1
2514,Software,23,0,2,Yes,Explorer,5,1.84,41000,7,0,1
2515,Software,53,1,1,Yes,Diplomat,4,2.36,64400,7,0,1
2516,Hardware,60,1,1,No,Explorer,1,2.01,57000,5,0,1
2517,Hardware,26,1,1,Yes,Explorer,2,3.65,67800,4,0,1
2518,Hardware,41,0,2,Yes,Analyst,3,3.21,89000,3,0,1
2519,Hardware,36,1,1,No,Diplomat,4,1.79,70800,6,0,1
2520,Hardware,54,0,2,No,Diplomat,0,1.71,55000,3,0,1
2521,Software,22,0,1,Yes,Sentinel,3,3.72,52000,5,0,1
2522,Hardware,38,0,1,Yes,Explorer,1,2.96,73000,5,0,1
2523,Hardware,27,1,2,No,Analyst,3,3.02,54600,4,0,1
2524,Software,34,0,1,No,Explorer,4,1.17,76000,5,0,1
2525,Software,49,0,2,Yes,Diplomat,0,1.57,65000,3,0,1
2526,Hardware,53,0,11,Yes,Explorer,2,1.7,74000,8,0,1
2527,Hardware,37,0,2,Yes,Diplomat,2,3.33,116000,7,0,1
2528,Software,45,0,1,Yes,Diplomat,2,2.19,75000,4,0,1
2529,Hardware,49,1,4,Yes,Diplomat,1,4,86200,9,0,1
2530,Hardware,45,0,2,Yes,Sentinel,6,3.06,77000,7,0,1
2531,Hardware,55,0,2,No,Diplomat,0,4,73000,8,0,1
2532,Software,23,0,1,Yes,Diplomat,3,1.7,58000,8,0,1
2533,Software,53,0,1,No,Explorer,4,1.77,106000,8,0,1
2534,Hardware,32,0,1,Yes,Analyst,4,4,88000,6,0,1
2535,Software,55,1,3,Yes,Explorer,3,2.87,60000,5,0,1
2536,Software,54,1,5,Yes,Sentinel,3,2.47,53200,4,0,1
2537,Hardware,61,0,9,Yes,Sentinel,5,3.11,109000,9,0,1
2538,Software,38,1,1,No,Sentinel,2,1.96,49400,3,0,1
2539,Hardware,50,0,2,Yes,Diplomat,1,3.16,67000,9,0,1
2540,Software,40,0,8,Yes,Sentinel,1,2.03,56000,4,0,1
2541,Hardware,26,0,1,Yes,Explorer,2,1.81,54000,7,0,1
2542,Software,25,0,1,No,Explorer,5,3.31,72000,7,0,1
2543,Hardware,46,1,2,Yes,Diplomat,4,4,92800,10,0,1
2544,Software,47,0,2,Yes,Explorer,5,2.44,90000,9,0,1
2545,Software,28,0,1,Yes,Explorer,1,3.96,81000,8,0,1
2546,Hardware,24,0,7,Yes,Explorer,3,2.17,61000,9,0,1
2547,Hardware,32,1,7,Yes,Sentinel,1,2.72,48600,6,0,1
2548,Hardware,54,0,2,No,Sentinel,4,2.02,56000,6,0,1
2549,Hardware,60,0,2,No,Explorer,1,2.85,47000,4,0,1
2550,Hardware,36,0,1,No,Explorer,2,1.12,48000,6,0,1
2551,Hardware,52,1,2,Yes,Diplomat,4,3,101600,7,0,1
2552,Software,51,1,1,Yes,Diplomat,5,3.48,107800,10,0,1
2553,Hardware,48,0,2,Yes,Diplomat,5,1.86,118000,9,0,1
2554,Hardware,31,0,2,Yes,Explorer,4,2.56,93000,6,0,1
2555,Hardware,51,0,2,Yes,Analyst,0,3.04,61000,3,0,1
2556,Software,46,1,2,Yes,Diplomat,2,3.93,90800,10,0,1
2557,Hardware,53,0,1,No,Explorer,2,1.3,61000,4,0,1
2558,Software,49,0,1,Yes,Explorer,2,1.98,84000,9,0,1
2559,Software,46,0,1,Yes,Sentinel,3,3.64,104000,4,0,1
2560,Software,51,1,8,Yes,Diplomat,6,2.66,83800,10,0,1
2561,Software,40,1,1,Yes,Sentinel,0,1.28,41000,3,0,1
2562,Hardware,37,1,13,Yes,Diplomat,6,1.45,90600,7,0,1
2563,Hardware,39,0,2,Yes,Explorer,1,1.12,72000,4,0,1
2564,Software,37,1,3,Yes,Explorer,6,2.95,86600,8,0,1
2565,Software,44,1,1,Yes,Explorer,0,2.96,81200,9,0,1
2566,Hardware,51,1,1,Yes,Analyst,2,2.03,54800,4,0,1
2567,Software,40,0,1,No,Sentinel,2,1.4,35000,2,0,1
2568,Hardware,26,0,2,Yes,Explorer,1,1.25,38000,3,0,1
2569,Software,57,1,2,Yes,Diplomat,0,3.19,61600,7,0,1
2570,Hardware,57,0,2,Yes,Diplomat,0,1.9,85000,8,0,1
2571,Software,54,0,1,Yes,Sentinel,5,1.84,76000,5,0,1
2572,Software,57,0,2,Yes,Diplomat,0,2.22,69000,4,0,1
2573,Software,22,1,3,No,Analyst,1,1.23,29600,2,0,1
2574,Software,37,1,2,Yes,Explorer,2,2.67,92600,7,0,1
2575,Software,24,1,2,Yes,Explorer,2,2.56,47200,6,0,1
2576,Hardware,49,0,6,Yes,Explorer,4,1.65,93000,6,0,1
2577,Software,22,0,1,Yes,Explorer,1,2.87,52000,5,0,1
2578,Hardware,40,0,2,Yes,Explorer,3,3.04,86000,7,0,1
2579,Software,43,1,2,Yes,Explorer,2,2.92,79400,8,0,1
2580,Software,45,0,1,Yes,Explorer,3,2.43,91000,7,0,1
2581,Hardware,53,1,2,Yes,Diplomat,1,2.3,59400,4,0,1
2582,Hardware,35,0,1,Yes,Diplomat,4,2.73,77000,6,0,1
2583,Software,51,1,1,Yes,Diplomat,0,2.18,63800,3,0,1
2584,Hardware,27,1,2,Yes,Diplomat,5,1.82,77600,6,0,1
2585,Software,47,1,2,Yes,Explorer,1,2.17,74600,5,0,1
2586,Software,54,0,3,Yes,Diplomat,0,2.49,55000,3,0,1
2587,Hardware,49,0,2,Yes,Diplomat,2,2.02,72000,6,0,1
2588,Software,23,0,2,No,Analyst,0,3.46,35000,3,0,1
2589,Software,56,1,2,Yes,Analyst,2,1.72,49800,4,0,1
2590,Hardware,50,0,1,Yes,Diplomat,3,3.69,114000,8,0,1
2591,Software,28,0,1,Yes,Explorer,0,3.57,56000,9,0,1
2592,Hardware,63,0,1,No,Diplomat,3,1.9,58000,6,0,1
2593,Hardware,33,0,2,Yes,Explorer,0,1.83,61000,3,0,1
2594,Hardware,54,0,1,Yes,Explorer,3,3.85,96000,6,0,1
2595,Hardware,57,0,2,Yes,Diplomat,4,2.96,113000,7,0,1
2596,Hardware,25,1,2,No,Diplomat,1,2.48,41000,4,0,1
2597,Hardware,52,0,2,Yes,Diplomat,4,3.17,114000,7,0,1
2598,Software,47,0,8,Yes,Explorer,4,2.79,108000,9,0,1
2599,Hardware,25,1,2,Yes,Explorer,4,1.54,64000,6,0,1
2600,Software,33,0,3,Yes,Sentinel,4,2.63,61000,5,0,1
2601,Hardware,29,1,1,Yes,Sentinel,1,2.22,50200,3,0,1
2602,Hardware,52,1,4,No,Explorer,4,3.35,79600,7,0,1
2603,Hardware,46,1,6,Yes,Explorer,0,3.94,63800,9,0,1
2604,Software,23,0,5,Yes,Explorer,2,3.59,70000,8,0,1
2605,Software,34,1,1,Yes,Diplomat,6,3.09,94200,9,0,1
2606,Software,51,0,2,Yes,Diplomat,6,3.03,68000,5,0,1
2607,Software,48,0,12,No,Explorer,1,1.29,60000,7,0,1
2608,Software,22,0,2,Yes,Diplomat,3,2.74,71000,5,0,1
2609,Software,46,0,2,Yes,Sentinel,5,3.86,76000,7,0,1
2610,Software,57,1,2,Yes,Sentinel,1,3.56,58600,3,0,1
2611,Software,52,1,1,Yes,Diplomat,1,2.56,41600,6,0,1
2612,Hardware,35,1,1,No,Explorer,5,1.17,61000,7,0,1
2613,Hardware,33,1,4,Yes,Explorer,4,2.27,56400,8,0,1
2614,Hardware,33,1,2,No,Sentinel,3,2.62,62400,5,0,1
2615,Hardware,29,1,1,Yes,Diplomat,3,2.3,63200,6,0,1
2616,Software,23,0,2,Yes,Explorer,2,3.04,60000,7,0,1
2617,Hardware,53,1,1,Yes,Analyst,1,3.37,48400,3,0,1
2618,Software,48,0,10,Yes,Explorer,5,2.64,112000,9,0,1
2619,Software,32,1,3,Yes,Sentinel,3,2.92,48600,4,0,1
2620,Hardware,43,0,3,Yes,Sentinel,3,3.01,69000,5,0,1
2621,Hardware,53,1,2,Yes,Explorer,0,3.45,73400,5,0,1
2622,Software,53,0,2,Yes,Diplomat,0,1.79,62000,3,0,1
2623,Software,25,1,2,Yes,Diplomat,5,1.41,71000,10,0,1
2624,Hardware,32,0,11,No,Diplomat,3,4,95000,9,0,1
2625,Software,36,1,2,No,Diplomat,0,3.86,63800,7,0,1
2626,Hardware,25,0,1,Yes,Explorer,1,1.63,42000,8,0,1
2627,Hardware,51,0,9,No,Explorer,6,3.22,138000,10,0,1
2628,Hardware,49,0,1,Yes,Explorer,2,2.71,111000,7,0,1
2629,Hardware,39,0,1,Yes,Diplomat,5,1.25,70000,8,0,1
2630,Software,22,0,2,Yes,Diplomat,1,3.92,60000,4,0,1
2631,Hardware,29,0,1,Yes,Diplomat,2,1.46,54000,6,0,1
2632,Software,46,0,2,Yes,Diplomat,2,2.84,56000,6,0,1
2633,Software,22,1,2,Yes,Sentinel,5,2.39,55600,4,0,1
2634,Software,50,0,12,Yes,Diplomat,5,3.64,123000,10,0,1
2635,Software,45,0,1,Yes,Sentinel,3,2.68,88000,4,0,1
2636,Software,44,1,6,Yes,Diplomat,5,1.25,96200,9,0,1
2637,Hardware,50,1,6,Yes,Diplomat,3,2.16,117000,7,0,1
2638,Hardware,54,0,2,Yes,Sentinel,3,1.98,74000,4,0,1
2639,Software,38,0,1,Yes,Diplomat,1,2.96,89000,5,0,1
2640,Software,28,1,2,No,Sentinel,2,3.21,53400,7,0,1
2641,Hardware,51,1,7,Yes,Explorer,2,3.17,75800,6,0,1
2642,Software,26,1,1,Yes,Explorer,2,3.17,62800,7,0,1
2643,Hardware,41,1,1,No,Explorer,5,2.53,64800,7,0,1
2644,Hardware,27,0,2,Yes,Analyst,1,3.05,49000,5,0,1
2645,Software,32,0,2,Yes,Explorer,4,2.11,93000,7,0,1
2646,Software,51,1,1,Yes,Explorer,4,2.16,86800,9,0,1
2647,Software,51,0,2,No,Diplomat,3,1.28,61000,7,0,1
2648,Hardware,32,0,7,No,Sentinel,3,3.3,49000,4,0,1
2649,Software,44,1,10,Yes,Explorer,3,1.75,76200,10,0,1
2650,Hardware,46,0,2,No,Explorer,1,3.34,66000,6,0,1
2651,Hardware,55,0,2,Yes,Explorer,5,2.5,135000,9,0,1
2652,Software,51,1,1,Yes,Explorer,2,1.7,48800,7,0,1
2653,Software,30,1,5,Yes,Sentinel,3,3.72,58000,6,0,1
2654,Software,22,1,2,Yes,Sentinel,1,1.75,40600,4,0,1
2655,Software,56,0,2,No,Explorer,4,1.87,82000,4,0,1
2656,Hardware,31,0,2,Yes,Analyst,4,1.22,67000,3,0,1
2657,Software,24,0,3,Yes,Explorer,6,2.75,85000,10,0,1
2658,Software,50,0,2,Yes,Diplomat,3,3.69,131000,7,0,1
2659,Hardware,36,0,1,Yes,Diplomat,1,2.22,85000,4,0,1
2660,Hardware,32,1,2,Yes,Diplomat,1,1.31,67600,3,0,1
2661,Software,48,0,1,Yes,Analyst,4,2.08,94000,4,0,1
2662,Software,39,0,6,No,Analyst,5,2.31,84000,7,0,1
2663,Hardware,51,1,1,No,Diplomat,0,4,51800,7,0,1
2664,Software,24,0,2,Yes,Diplomat,3,2.69,78000,8,0,1
2665,Software,25,0,2,No,Diplomat,0,1.95,30000,7,0,1
2666,Hardware,25,0,6,Yes,Analyst,0,3.26,28000,4,0,1
2667,Hardware,25,1,2,Yes,Analyst,2,1.17,38000,4,0,1
2668,Hardware,36,0,2,No,Sentinel,1,3.38,58000,3,0,1
2669,Hardware,59,0,2,Yes,Explorer,1,3.59,75000,6,0,1
2670,Hardware,44,0,1,Yes,Sentinel,3,2.59,58000,3,0,1
2671,Hardware,28,0,1,Yes,Diplomat,2,2.85,78000,7,0,1
2672,Software,51,1,2,Yes,Sentinel,3,3.06,53800,4,0,1
2673,Software,31,0,2,Yes,Analyst,3,2.08,54000,7,0,1
2674,Software,48,0,7,No,Diplomat,2,3.33,101000,7,0,1
2675,Hardware,26,0,1,Yes,Diplomat,2,2.36,52000,7,0,1
2676,Hardware,62,0,2,Yes,Explorer,2,4,94000,8,0,1
2677,Hardware,53,0,6,Yes,Analyst,1,3.78,75000,4,0,1
2678,Software,41,1,1,Yes,Explorer,2,2.05,78800,4,0,1
2679,Hardware,35,0,6,Yes,Diplomat,3,4,78000,9,0,1
2680,Hardware,60,0,6,Yes,Analyst,2,2.57,64000,4,0,1
2681,Software,52,1,1,Yes,Diplomat,2,2.49,70600,5,0,1
2682,Software,27,0,2,Yes,Diplomat,6,1.66,99000,8,0,1
2683,Software,35,0,6,Yes,Explorer,2,2.24,97000,9,0,1
2684,Software,47,0,4,Yes,Sentinel,3,2.12,82000,4,0,1
2685,Hardware,52,0,7,Yes,Diplomat,1,1.27,64000,5,0,1
2686,Software,30,0,2,No,Analyst,2,2.02,34000,3,0,1
2687,Software,46,1,1,Yes,Sentinel,3,1.66,54800,5,0,1
2688,Hardware,44,0,2,Yes,Analyst,4,2.21,93000,4,0,1
2689,Software,25,0,1,Yes,Sentinel,4,1.65,77000,5,0,1
2690,Hardware,25,0,8,Yes,Diplomat,1,2.87,49000,3,0,1
2691,Hardware,43,0,1,Yes,Diplomat,4,2.29,96000,7,0,1
2692,Hardware,50,1,1,No,Explorer,3,2.52,66000,3,0,1
2693,Software,40,1,2,Yes,Diplomat,5,3.78,102000,9,0,1
2694,Hardware,54,0,1,Yes,Diplomat,5,2.7,144000,10,0,1
2695,Hardware,24,0,2,No,Diplomat,1,3.42,36000,7,0,1
2696,Hardware,49,1,1,Yes,Explorer,0,2.83,40200,2,0,1
2697,Hardware,65,0,2,Yes,Analyst,5,3.82,74000,7,0,1
2698,Software,33,0,2,Yes,Sentinel,2,3.36,60000,6,0,1
2699,Hardware,34,0,2,Yes,Explorer,6,2.49,110000,10,0,1
2700,Hardware,45,0,2,Yes,Explorer,1,2.08,74000,5,0,1
2701,Software,42,0,1,Yes,Sentinel,2,3.03,53000,5,0,1
2702,Software,31,0,1,Yes,Diplomat,4,2.7,91000,7,0,1
2703,Hardware,63,0,2,Yes,Explorer,2,1.18,65000,6,0,1
2704,Software,41,0,1,No,Diplomat,5,3.56,126000,10,0,1
2705,Software,36,0,2,Yes,Diplomat,2,3.57,110000,7,0,1
2706,Software,52,1,1,No,Sentinel,4,2.9,68600,4,0,1
2707,Hardware,53,1,1,Yes,Explorer,5,3.15,101400,8,0,1
2708,Software,50,0,2,Yes,Analyst,5,3.6,118000,9,0,1
2709,Software,55,1,1,Yes,Sentinel,3,1.26,49000,5,0,1
2710,Hardware,51,0,5,Yes,Explorer,5,1.54,116000,9,0,1
2711,Hardware,31,0,1,Yes,Diplomat,0,1.18,49000,4,0,1
2712,Software,28,1,1,Yes,Explorer,5,2.38,56400,8,0,1
2713,Hardware,45,0,2,Yes,Analyst,3,4,108000,8,0,1
2714,Software,27,0,2,Yes,Diplomat,4,1.85,72000,8,0,1
2715,Hardware,34,0,7,Yes,Explorer,0,2.43,51000,6,0,1
2716,Software,36,0,2,Yes,Explorer,3,2.57,73000,4,0,1
2717,Hardware,46,0,1,Yes,Diplomat,1,3.02,81000,7,0,1
2718,Software,21,1,1,No,Explorer,2,3.49,49800,8,0,1
2719,Hardware,31,0,1,Yes,Sentinel,4,2.93,68000,6,0,1
2720,Software,37,1,4,Yes,Explorer,6,3.62,172600,9,0,1
2721,Software,27,0,2,Yes,Diplomat,4,3.74,97000,10,0,1
2722,Software,44,0,8,Yes,Diplomat,2,3.53,123000,9,0,1
2723,Software,24,0,3,Yes,Diplomat,3,2.22,69000,7,0,1
2724,Software,54,1,1,Yes,Explorer,1,2.63,75200,6,0,1
2725,Hardware,27,0,3,Yes,Diplomat,2,2.75,60000,4,0,1
2726,Software,32,0,1,Yes,Diplomat,3,3.31,105000,10,0,1
2727,Software,53,1,5,Yes,Analyst,5,2.69,52400,4,0,1
2728,Hardware,50,1,2,Yes,Diplomat,0,1.85,50000,3,0,1
2729,Software,32,0,6,Yes,Sentinel,6,1.15,78000,7,0,1
2730,Software,55,0,1,Yes,Diplomat,3,3.26,85000,7,0,1
2731,Hardware,64,1,1,No,Diplomat,2,1.79,49200,6,0,1
2732,Software,49,0,1,Yes,Diplomat,5,3.05,73000,7,0,1
2733,Hardware,44,0,2,Yes,Explorer,1,1.58,88000,6,0,1
2734,Software,55,0,2,Yes,Diplomat,3,3.86,90000,9,0,1
2735,Software,23,1,2,No,Analyst,0,2.6,37400,2,0,1
2736,Software,57,0,2,Yes,Diplomat,0,2.65,68000,4,0,1
2737,Hardware,51,1,2,Yes,Analyst,4,3.77,75800,7,0,1
2738,Hardware,55,0,1,Yes,Diplomat,1,3.69,80000,7,0,1
2739,Hardware,32,1,1,Yes,Sentinel,3,3.51,69600,8,0,1
2740,Software,23,0,1,Yes,Explorer,0,2.18,46000,6,0,1
2741,Software,52,1,2,No,Sentinel,4,3.31,55600,5,0,1
2742,Software,33,0,2,Yes,Sentinel,0,2.57,44000,3,0,1
2743,Hardware,27,0,2,Yes,Sentinel,1,2.07,39000,3,0,1
2744,Software,41,0,1,Yes,Diplomat,5,1.38,147000,9,0,1
2745,Hardware,59,0,1,No,Explorer,1,3.51,89000,5,0,1
2746,Hardware,31,0,2,Yes,Diplomat,4,3.07,98000,8,0,1
2747,Hardware,30,1,2,Yes,Explorer,2,1.11,53000,8,0,1
2748,Hardware,56,1,1,Yes,Explorer,0,3.54,68800,8,0,1
2749,Software,34,0,2,Yes,Diplomat,2,1.17,50000,4,0,1
2750,Software,25,0,1,No,Explorer,5,3.12,68000,10,0,1
2751,Hardware,27,1,10,No,Explorer,1,4,65600,8,0,1
2752,Software,40,0,2,No,Explorer,3,3.65,86000,6,0,1
2753,Software,47,0,2,Yes,Diplomat,3,3.67,97000,9,0,1
2754,Hardware,50,0,1,No,Diplomat,1,1.41,56000,4,0,1
2755,Software,26,0,4,Yes,Diplomat,1,3.11,81000,8,0,1
2756,Hardware,64,1,1,Yes,Diplomat,2,1.85,48200,6,0,1
2757,Hardware,51,0,4,Yes,Explorer,4,2.52,122000,7,0,1
2758,Software,22,1,2,Yes,Diplomat,1,3.17,49600,7,0,1
2759,Hardware,64,0,1,Yes,Analyst,2,2.19,56000,3,0,1
2760,Hardware,39,1,2,Yes,Explorer,0,3.98,90200,8,0,1
2761,Hardware,45,0,12,No,Explorer,6,1.36,98000,8,0,1
2762,Hardware,40,1,1,No,Explorer,1,3.77,64000,5,0,1
2763,Hardware,55,1,6,Yes,Explorer,2,4,97000,9,0,1
2764,Software,22,0,2,No,Explorer,1,1.48,50000,3,0,1
2765,Hardware,55,1,1,Yes,Diplomat,4,1.36,72000,6,0,1
2766,Software,47,1,2,Yes,Diplomat,3,3.58,75600,8,0,1
2767,Hardware,63,1,2,No,Sentinel,2,3.76,60400,6,0,1
2768,Software,53,0,8,Yes,Analyst,3,3.55,84000,7,0,1
2769,Hardware,44,1,10,Yes,Sentinel,4,2.43,77200,6,0,1
2770,Hardware,62,0,1,Yes,Diplomat,4,1.8,104000,10,0,1
2771,Software,33,1,2,Yes,Explorer,1,3.22,56400,5,0,1
2772,Software,41,0,1,Yes,Explorer,4,1.24,78000,6,0,1
2773,Hardware,26,0,9,Yes,Diplomat,6,2.93,97000,9,0,1
2774,Hardware,50,1,2,Yes,Explorer,0,1.16,54000,4,0,1
2775,Software,49,0,2,Yes,Explorer,4,3.77,107000,9,0,1
2776,Software,46,0,1,Yes,Diplomat,3,3.02,89000,5,0,1
2777,Software,27,1,2,No,Analyst,3,1.94,60600,5,0,1
2778,Hardware,47,1,2,No,Sentinel,3,3.1,60600,4,0,1
2779,Hardware,49,0,1,Yes,Diplomat,2,2.23,79000,5,0,1
2780,Software,49,1,2,Yes,Explorer,2,3.65,90200,9,0,1
2781,Software,22,0,5,Yes,Explorer,4,3.11,77000,9,0,1
2782,Hardware,38,0,2,Yes,Explorer,2,2.69,73000,4,0,1
2783,Hardware,29,1,7,Yes,Diplomat,3,4,85200,10,0,1
2784,Software,46,0,1,No,Diplomat,3,2,56000,7,0,1
2785,Software,51,0,11,Yes,Analyst,5,1.5,121000,6,0,1
2786,Software,37,0,1,Yes,Diplomat,4,2.19,65000,5,0,1
2787,Hardware,40,0,2,Yes,Diplomat,1,2.37,62000,4,0,1
2788,Software,32,0,1,Yes,Sentinel,3,1.58,60000,4,0,1
2789,Software,28,1,2,Yes,Explorer,3,3.59,72400,10,0,1
2790,Hardware,27,1,1,No,Diplomat,3,4,60600,9,0,1
2791,Hardware,59,0,1,No,Diplomat,5,2.17,83000,5,0,1
2792,Hardware,48,1,1,No,Explorer,2,1.11,57400,5,0,1
2793,Software,48,1,2,Yes,Analyst,2,1.59,53400,4,0,1
2794,Software,34,0,1,No,Explorer,4,2.55,71000,7,0,1
2795,Software,49,0,2,Yes,Explorer,5,3.51,183000,9,0,1
2796,Software,38,1,2,Yes,Explorer,3,1.16,63400,6,0,1
2797,Software,56,0,2,Yes,Diplomat,5,2.04,110000,10,0,1
2798,Software,23,0,6,Yes,Diplomat,4,3.03,68000,9,0,1
2799,Software,22,0,5,No,Diplomat,4,3.9,60000,8,0,1
2800,Hardware,54,0,1,Yes,Diplomat,2,3.33,97000,5,0,1
2801,Hardware,47,0,1,Yes,Diplomat,2,2.54,56000,5,0,1
2802,Hardware,41,0,2,Yes,Diplomat,0,3.21,54000,3,0,1
2803,Hardware,59,0,1,No,Explorer,2,2.68,59000,6,0,1
2804,Hardware,37,0,11,No,Diplomat,1,2.49,49000,5,0,1
2805,Software,21,0,1,Yes,Explorer,1,2.36,36000,5,0,1
2806,Software,34,0,10,No,Sentinel,2,1.88,51000,5,0,1
2807,Software,50,0,2,Yes,Diplomat,5,3.58,143000,9,0,1
2808,Hardware,53,0,2,Yes,Diplomat,2,2.68,80000,5,0,1
2809,Hardware,62,0,1,Yes,Sentinel,4,4,100000,7,0,1
2810,Software,35,0,2,Yes,Explorer,1,2.62,79000,4,0,1
2811,Hardware,27,0,8,Yes,Analyst,2,2.79,34000,4,0,1
2812,Hardware,49,0,1,Yes,Explorer,5,3.35,171000,9,0,1
2813,Software,23,1,2,Yes,Explorer,4,2.43,54400,6,0,1
2814,Hardware,62,0,8,Yes,Diplomat,1,2.81,63000,8,0,1
2815,Software,36,0,2,Yes,Explorer,3,2.19,85000,7,0,1
2816,Hardware,32,0,1,Yes,Diplomat,2,1.52,53000,6,0,1
2817,Hardware,34,1,1,Yes,Explorer,3,1.21,50200,4,0,1
2818,Software,42,0,8,Yes,Explorer,1,2.8,96000,6,0,1
2819,Hardware,49,0,1,Yes,Sentinel,6,2.03,117000,5,0,1
2820,Software,50,1,3,Yes,Explorer,3,1.5,64000,9,0,1
2821,Software,37,0,1,Yes,Sentinel,3,2.67,79000,3,0,1
2822,Software,33,0,2,Yes,Diplomat,2,3.8,82000,5,0,1
2823,Software,26,1,2,Yes,Diplomat,3,1.62,66800,7,0,1
2824,Hardware,44,0,1,No,Diplomat,1,1.93,59000,4,0,1
2825,Software,54,1,6,Yes,Diplomat,4,1.17,71200,10,0,1
2826,Hardware,25,1,1,Yes,Diplomat,4,3.41,63000,9,0,1
2827,Hardware,31,0,8,No,Sentinel,5,1.54,40000,4,0,1
2828,Software,38,1,2,Yes,Diplomat,3,3.16,77400,4,0,1
2829,Software,37,1,7,Yes,Analyst,1,1.93,61600,5,0,1
2830,Software,29,0,3,Yes,Explorer,5,2.94,67000,6,0,1
2831,Hardware,29,0,1,No,Sentinel,1,2.13,37000,4,0,1
2832,Software,29,0,1,Yes,Sentinel,2,1.32,49000,2,0,1
2833,Software,50,1,2,Yes,Explorer,3,3.08,69000,99,0,1
2834,Software,57,1,1,Yes,Analyst,5,2.7,68600,7,0,1
2835,Software,36,0,2,Yes,Diplomat,2,1.88,62000,5,0,1
2836,Software,29,1,2,Yes,Explorer,1,3.57,55200,6,0,1
2837,Software,36,1,7,Yes,Explorer,3,2.42,69800,7,0,1
2838,Hardware,53,0,1,No,Explorer,0,3.31,71000,6,0,1
2839,Hardware,54,0,2,No,Explorer,3,2.41,76000,3,0,1
2840,Hardware,32,0,2,Yes,Sentinel,2,3.84,42000,2,0,1
2841,Hardware,64,0,1,Yes,Sentinel,2,3.71,67000,6,0,1
2842,Software,54,0,2,Yes,Sentinel,1,2.95,49000,2,0,1
2843,Software,44,0,2,Yes,Diplomat,5,2.47,119000,9,0,1
2844,Software,34,1,1,Yes,Analyst,1,3.15,43200,3,0,1
2845,Hardware,64,0,2,Yes,Explorer,3,1.71,67000,5,0,1
2846,Software,30,0,1,No,Diplomat,2,3.89,84000,9,0,1
2847,Software,39,0,1,No,Diplomat,5,3.59,84000,5,0,1
2848,Hardware,29,0,5,Yes,Sentinel,4,3.68,65000,6,0,1
2849,Software,47,0,1,No,Analyst,4,1.67,60000,4,0,1
2850,Hardware,62,1,2,No,Explorer,3,1.89,70600,8,0,1
2851,Hardware,36,0,2,Yes,Explorer,1,1.31,64000,5,0,1
2852,Hardware,60,0,7,Yes,Diplomat,1,4,85000,8,0,1
2853,Hardware,51,0,1,Yes,Diplomat,3,2.86,103000,8,0,1
2854,Software,49,1,2,Yes,Diplomat,2,3.02,58200,10,0,1
2855,Software,43,0,2,Yes,Explorer,4,3.87,147000,8,0,1
2856,Hardware,37,1,1,No,Diplomat,2,2.65,70600,7,0,1
2857,Hardware,63,0,2,No,Sentinel,1,2.02,45000,4,0,1
2858,Software,55,0,1,Yes,Diplomat,4,3.84,114000,8,0,1
2859,Hardware,53,0,4,Yes,Diplomat,4,4,118000,10,0,1
2860,Software,44,1,2,Yes,Sentinel,2,2.61,50200,7,0,1
2861,Hardware,64,0,2,No,Sentinel,4,1.74,55000,7,0,1
2862,Software,53,1,2,Yes,Explorer,4,2.32,82400,6,0,1
2863,Software,44,0,2,Yes,Diplomat,4,2.55,80000,10,0,1
2864,Hardware,48,0,2,Yes,Explorer,2,3.62,127000,8,0,1
2865,Software,48,1,2,Yes,Explorer,3,3.31,59400,6,0,1
2866,Software,57,0,2,Yes,Analyst,0,2,37000,3,0,1
2867,Hardware,32,0,2,No,Explorer,1,2.46,40000,7,0,1
2868,Software,21,1,2,Yes,Explorer,1,3.35,41800,5,0,1
2869,Software,53,1,2,Yes,Analyst,3,2.36,62400,6,0,1
2870,Hardware,43,0,5,Yes,Explorer,3,3.06,111000,8,0,1
2871,Software,29,1,2,Yes,Explorer,2,2.67,69200,6,0,1
2872,Software,46,1,2,Yes,Explorer,6,3.13,137800,10,0,1
2873,Hardware,48,1,7,Yes,Explorer,1,1.64,67400,7,0,1
2874,Hardware,56,0,2,Yes,Explorer,0,1.12,54000,3,0,1
2875,Hardware,29,1,2,No,Analyst,3,2.5,61200,6,0,1
2876,Hardware,48,0,1,Yes,Sentinel,4,2.49,101000,4,0,1
2877,Software,33,0,1,No,Explorer,2,1.71,59000,6,0,1
2878,Software,37,1,2,Yes,Analyst,4,2.48,45600,5,0,1
2879,Hardware,25,1,8,Yes,Analyst,0,3.69,58000,8,0,1
